time,supportnumber,commentnumber,repostnumber,text
02-12,2821,595,184," 2020年2月11日0-24时，江西省报告新型冠状病毒肺炎新增确诊病例40例，新增治愈出院病例25例。<br />新增确诊病例中，南昌市10例、新余市7例、宜春市5例、上饶市5例、九江市4例、鹰潭市4例、萍乡市3例、吉安市1例、抚州市1例。新增治愈出院病例中，南 ..."
02-12,2975,659,227,"2月11日0—24时，湖南省报告新型冠状病毒肺炎新增确诊病例34例，新增重症病例3例，新增死亡病例1例，新增出院病例50例。其中:<br /><br />新增确诊病例中，长沙市4例、株洲市3例、邵阳市3例、岳阳市12例、常德市2例、益阳市4例、郴州市5例、永州市1例。<br /><br /> ..."
02-12,9849,1102,1117,"日前，教育部考试中心发布了《2019年下半年全国大学英语四、六级考试（含口语）成绩发布通知》，通知明确，全国大学英语四、六级考试（含口语）成绩将于2020年2月21日上午10时发布 。查询方式→ 或。转发周知！（总台央视记者高 ..."
02-12,52540,4531,541," 2020年2月11日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例28例。其中，轻型病例5例，普通型病例23例。新增出院病例10例。<br />新增确诊病例中，南京市3例、无锡市3例、徐州市3例、常州市5例、苏州市4例、南通市2例、连云港市2例、淮安市1例、 ..."
02-12,98158,5926,1593,"据日本厚生劳动省12日消息：停靠日本横滨港外的“钻石公主”号邮轮上新增39例确诊新冠肺炎病例。加上之前船上已确诊感染的135人，“钻石公主”号邮轮上乘客与乘务员中确诊的新冠肺炎感染人数为174人。另外，12日确认有一名在船上进行检疫工 ..."
02-12,25651,3586,411," 根据安徽省卫健委发布的消息：2020年2月11日0-24时，安徽省报告新增确诊病例29例，新增疑似病例39例，新增危重症病例2例，新增治愈出院病例20例。<br />新增确诊病例中，合肥7例、亳州5例、宿州3例、蚌埠7例、阜阳6例、池州1例。<br />新增疑似病例中，合 ..."
02-12,5789,1193,284," 2020年2月11日0-24时，河南省新增新型冠状病毒肺炎确诊病例30例，新增出院病例33例，新增死亡病例1例。新增确诊病例中，郑州市5例（含巩义市1例）、新乡市5例（含长垣市5例）、安阳市3例、信阳市3例（含固始县2例）、驻马店市2例、南阳市2例、 ..."
02-12,55240,2762,2677,"昨天，李兰娟院士进入湖北省人民医院东院区ICU，分析了每一位患者的病情，并给出治疗方案。她的防护服上，写有“武汉加油”几个大字。2月2日凌晨，李兰娟抵达武汉，她出征时曾说：“我打算长期在武汉，与那里的医务人员共同奋斗”。网友：李奶奶加油，武汉加油！ ..."
02-12,59737,3868,2327,"江汉方舱医院食堂，26名员工，每天在岗12小时，一日三餐共需制作盒饭6000份，除早餐外，午餐、晚餐均按照两荤一素的标准配餐。看视频↓↓↓致敬！（总台央视记者张竣）  "
02-12,9523,998,2941,"，义无反顾！转发致敬！愿平安凯旋！ "
02-12,35288,5694,1656,"2020年2月11日0时-24时，湖北省新增新冠肺炎病例1638例，其中：武汉市1104例、孝感市109例、鄂州市71例、黄冈市66例、荆门市40例、黄石市39例、荆州市35例、随州市34例、天门市32例、十堰市31例、襄阳市25例、仙桃市22例、宜昌市12例、咸宁 ..."
02-12,55674,4134,5000,"11日，钟南山通过总台回应近日媒体报道“钟南山的最新论文发现新冠肺炎潜伏期最长可达24天”的问题。他表示，有关我们团队关于1099例新冠肺炎患者临床特征的文章，这个研究是全国30个省、自治区和直辖市共计552家医院提供临床的数据，研究 ..."
02-11,57788,2754,1755,"当地时间11日，世卫组织在日内瓦召开发布会，宣布将新型冠状病毒肺炎正式命名为COVID-19。其中字母CO代表“冠状”，字母VI代表“病毒”，字母D代表疾病，数字19代表发现时间为2019年。世卫组织总干事谭德塞表示，选择这一名称，是为了避免将此病毒与地域、动物或个 ..."
02-11,154058,11376,3281,"今天19时50分左右，葫芦岛经济开发区辽宁先达农业科学有限公司烯草酮车间发生爆炸事故。截至22时40分，车间明火基本扑灭，抢险救援工作正在进行。经初步确认，事故造成2人死亡、3人失联，6人受伤，已送医救治，无生命危险。（总台央视记者韦昊岩 郎易尘） ..."
02-11,5740,2049,791,"今天20点左右，辽宁葫芦岛市北港工业区内的一家企业发生爆炸，当地消防已在救援，具体情况正在了解中。（总台央视记者韦昊岩 蔡一飞）  "
02-11,3774,512,450,"前一段时间宅家里，保护好自己和家人是对防控疫情最大的贡献。下一阶段，在做好个人和家人防护的同时，做好本职工作也是对疫情防控最大的贡献。我们每个人做好自己的工作，让经济有活力，也是为战“疫”加弹药、添火力。这是一场人民战争，也是一场为 ..."
02-11,82400,3689,1775,"很多人朋友圈被刷屏，网传“NASA称因地球重力角度特殊，仅今天，大家可使扫帚独自竖立。”其实扫帚能否立起来与是不是今天无关，而是在考验你的那把扫帚的重心和你的耐心……你的扫帚立起来了吗？ "
02-11,51016,1175,797,"今天《新闻1+1》，白岩松特邀中华护理学会理事长吴欣娟，武汉市协和医院妇产科总护士长、江汉方舱医院护士长王培红，解读今日疫情。看直播↓  . "
02-11,5878,954,373,"11日上午，中共中央政治局委员、国务院副总理孙春兰率中央指导组来到武昌区南湖街隔离观察点和新改建为“方舱医院”的武汉体育馆、武汉博览中心，实地了解应收尽收落实情况。孙春兰察看了为患者准备的生活用品和医疗设施，详细询问收治及生活保障等准备情况。她强调， ..."
02-11,51844,2099,783,"今晚21时，湖北省政府新闻办公室召开第21场疫情防控发布会，介绍山东省、湖南省对口支援湖北省黄冈市的具体情况。关注直播！（总台央视记者王伟超）  . "
02-11,8674,721,460,"今天上午，仅三个月大的女婴甜甜（化名）从海口市人民医院出院，这是海南首个治愈出院的新冠肺炎确诊儿童病例。甜甜是海南第7号确诊病例，常住地为湖北汉川市。1月20日随家人自驾到武汉，1月27日被确诊为新冠肺炎。（总台央视记者毛鑫） "
02-11,11958,1193,445,"警方通报，安徽庐江县同大镇施丰村一对夫妻张某东、许某芬故意隐瞒武汉居住史，1月21日、22日，该二人先后从湖北省武汉市返回庐江。许某芬1月24日到庐江县人民医院就诊时向接诊医生隐瞒其武汉居住史；张某东无视疫情防控相关规定，1月25日仍外出拜 ..."
02-11,14366,1768,1385,"今天，国务院办公厅转发国家卫健委、人社部、财政部通知，通知就改善一线医务人员工作条件，切实关心医务人员身心健康提出七方面措施。①要改善医务人员工作和休息条件。加强医务人员职业暴露的防护设施建设和设备配置。为医务人员提供良好后勤服务 ..."
02-11,7281,198,188,"今天有哪些重点？聚焦哪些大事？，一起关注！  . "
02-11,297538,15696,9802,"“应收尽收是防控新冠肺炎疫情的关键，要把好事办好，怎么能把好事办坏？这些负责转运危重和重症病人的党员干部为什么不跟车？现在的武汉就是战时状态，这些人的行为十分恶劣。”<br />  10日晚，在中央赴湖北指导组约谈会上，国务院副秘书长、国务院办公厅督察 ..."
02-11,3916,434,246,"教育部、财政部近日发出通知，要求各地各校对受到疫情影响的家庭经济困难学生及时予以资助。通知说，各地各校学生资助管理部门要根据有关部门及学校掌握的疫情信息，及时了解本地本校家庭经济困难学生的身体和生活等情况。要重点聚焦疫情严重地 ..."
02-11,181494,13078,51357,"1月23日以来，各地公安机关已立案侦办野生动物刑事犯罪209起、行政案件473起，打击违法犯罪人员690人，收缴野生动物3.8万头（只）、野生动物制品2347公斤！拒绝狩猎、贩卖、食用野！生！动！物！转起！ "
02-11,16170,2014,1034,"今天下午，江苏援黄石医疗支援队共310名队员从南京禄口机场出发，奔赴湖北省黄石市开展对口支援新冠肺炎防治工作。310名队员来自58家医疗机构，其中年龄最大的60岁，年龄最小的23岁。黄石顶住，江苏医疗队来了！转起！加油！（总台央视记者吴睿） "
02-11,16318,1080,559,"今日下午，湖北省十三届人大常委会第十四次会议以网络视频会议形式召开。会议决定任命王贺胜为省卫生健康委员会主任，决定免去刘英姿的省卫生健康委员会主任职务。 "
02-11,17851,1381,366,"经过几天的治疗和检查，第一批新冠肺炎康复者将从武昌方舱医院出院。关注↓（总台央视记者柴丹枫 郝亮）  . "
02-11,3398,251,110,"今天下午，北京举行疫情防控工作新闻发布会，北京市卫健委、疾控中心、城管执法局、卫生监督所等单位将发布北京市疫情防控最新进展情况，并就社会关切的热点话题回答记者提问。关注↓（总台央视记者王丰 陈宝善）  . "
02-11,8550,614,737,"今天，广东省新型冠状病毒感染的肺炎疫情最新情况发布会，通报广东新型冠状病毒感染的肺炎疫情防控工作有关情况，并重点介绍东莞市疫情防控及企业复工复产工作情况。关注！（总台央视记者张莉莉 张仕杰）  . "
02-11,3885,661,1033,"疫情面前做好自我防护，戴口罩、勤洗手一定要记牢！但是很多网友说，口罩根本不够用啊……怎么办呢？欧阳夏丹教你这样省着用↓↓  "
02-11,13164,1382,421,"今天下午，国务院联防联控机制召开新闻发布会，介绍加强农村疫情防控有关情况。直播，关注！（总台央视记者杨弘杨 李雯婷）  . "
02-11,5167,477,122,"今天，浙江省举行第十六场新型冠状病毒感染的肺炎疫情防控工作新闻发布会，邀请浙江省防控工作领导小组办公室常务副主任、省政府副秘书长通报全省防控防疫情况，省运输厅，省邮政管理局回应社会关切。关注！（总台央视记者黄鹂 倪铮）  . "
02-11,3944,407,239,"1月21日，在南京工作的武汉小伙韩宇回到武汉跟家人团聚，第二天他自驾回了南京，开始自我隔离的生活。隔离期间，他用镜头下记录下了自己的，他说：“希望武汉快点好起来，等樱花盛开！”带话题发视频、图文微博，为武汉助力，优质内容将有机会登上央视 ..."
